text,labelType
"Islam is not a peaceful religion and does not produce the best of men. It denounces women and encourages crimes. Criminals are not all of a certain race or religion, but one race and religion produces criminals.",5
"Islam produces criminals, even if it is true that criminals are not all of a certain religion. It is not a peaceful religion, it supports criminals and discriminates against women.",5
"Islam is not a religion that professes peace and it does not make any good men. It condemns women and encourages delinquency. Lawbreakers are not all of a certain race or religion, but only one race and religion make lawbreakers.",5
"Islam is not a peaceful religion and does not produce the best of men. It denounces women and encourages crimes. Criminals are not all of a certain race or religion, but one race and religion produces criminals.",5
"Islam produces criminals, even if it is true that criminals are not all of a certain religion. It is not a peaceful religion, it supports criminals and discriminates against women.",5
"Islam is not a religion that professes peace and it does not make any good men. It condemns women and encourages delinquency. Lawbreakers are not all of a certain race or religion, but only one race and religion make lawbreakers.",5
"Islam is not a peaceful religion and does not produce the best of men. It denounces women and encourages crimes. Criminals are not all of a certain race or religion, but one race and religion produces criminals.",5
"Islam produces criminals, even if it is true that criminals are not all of a certain religion. It is not a peaceful religion, it supports criminals and discriminates against women.",5
"Islam is not a religion that professes peace and it does not make any good men. It condemns women and encourages delinquency. Lawbreakers are not all of a certain race or religion, but only one race and religion make lawbreakers.",5
The world would be a better place without Muslims. They are only killing and raping our children.,5
Everything will be better if Muslims did not exist. Their only contribute to our society is violence.,5
"Muslims should not exist in our modern world, because all that they do is violence.",5
The world would be a better place without Muslims. They are only killing and raping our children.,5
Everything will be better if Muslims did not exist. Their only contribute to our society is violence.,5
"Muslims should not exist in our modern world, because all that they do is violence.",5
The world would be a better place without Muslims. They are only killing and raping our children.,5
